Timestamp,Speed,X,Y,Z
0 days 00:03:16.216000,69.22222222222221,-400.0,11002.0,1935.0
0 days 00:03:16.516000,71.30555555555556,-379.0,11213.0,1936.0
0 days 00:03:16.568000,71.66666666666667,-375.30348365952045,11246.785864059737,1936.0628928660658
0 days 00:03:16.756000,72.71111111111111,-356.0,11385.0,1936.0
0 days 00:03:16.768000,72.77777777777777,-353.8173355839818,11397.769074036016,1935.997588439203
0 days 00:03:16.976000,73.90123456790123,-308.0,11646.0,1936.0
0 days 00:03:17.128000,74.72222222222221,-299.4688796972894,11693.905175887943,1935.902563541313
0 days 00:03:17.236000,74.90972222222223,-288.0,11734.0,1936.0
0 days 00:03:17.288000,75.0,-275.9240631121337,11775.97014277487,1936.14909763335
0 days 00:03:17.488000,75.0,-206.61688789766325,12014.593472304306,1936.9659336253512
0 days 00:03:17.516000,75.16666666666667,-199.0,12040.0,1937.0
0 days 00:03:17.768000,76.66666666666667,-162.63035295735222,12144.713033650853,1936.2456140400686
0 days 00:03:17.856000,77.12499999999999,-146.0,12184.0,1936.0
0 days 00:03:18.056000,78.16666666666666,-85.0,12328.0,1936.0
0 days 00:03:18.088000,78.33333333333333,-74.27942163464549,12351.839013408073,1936.0667941572453
0 days 00:03:18.248000,78.88888888888889,-19.595011718715174,12465.415233135573,1936.6506496401007
0 days 00:03:18.376000,79.28395061728395,27.0,12554.0,1937.0
0 days 00:03:18.596000,79.96296296296296,115.0,12706.0,1937.0
0 days 00:03:18.608000,80.0,120.1057088493549,12714.15294110202,1936.9988553170901
0 days 00:03:18.796000,80.52222222222223,204.0,12840.0,1937.0
0 days 00:03:18.808000,80.55555555555556,209.56380760379028,12847.996569322897,1936.9917881695264
0 days 00:03:19.036000,81.25925925925927,319.0,12997.0,1937.0
0 days 00:03:19.168000,81.66666666666667,386.2656127452095,13077.31935047652,1937.8653802694046
0 days 00:03:19.196000,81.76328490893283,403.0,13096.0,1938.0
0 days 00:03:19.329000,82.22222222222221,498.82739971218496,13197.606514890751,1938.0739820531694
0 days 00:03:19.436000,82.40856822083103,574.0,13274.0,1938.0
0 days 00:03:19.648000,82.77777777777777,673.9478045668902,13368.480008566452,1938.6568253958944
0 days 00:03:19.775000,82.95416675555556,748.0,13428.0,1939.0
0 days 00:03:19.848000,83.05555555555556,806.0969209852577,13472.45245693994,1939.0474135181767
0 days 00:03:20.008000,83.61111111111111,955.8842620250344,13583.646616033693,1938.9230562030475
0 days 00:03:20.075000,83.7972224,1003.0,13618.0,1939.0
0 days 00:03:20.208000,84.16666666666667,1058.9584459178525,13657.40703792578,1939.4736729608207
0 days 00:03:20.315000,84.37896838095239,1115.0,13692.0,1940.0
0 days 00:03:20.488000,84.72222222222221,1286.6551699342465,13792.67602456281,1940.8647537763127
0 days 00:03:20.515000,84.77579377777778,1314.0,13808.0,1941.0
0 days 00:03:20.768000,85.27777777777777,1527.0175606331713,13914.94448655515,1942.296840669974
0 days 00:03:20.875000,85.46354177777778,1606.0,13950.0,1943.0
0 days 00:03:21.088000,85.83333333333333,1759.8891817285407,14013.35090815508,1944.7018844281538
0 days 00:03:21.135000,85.97321447619048,1796.0,14027.0,1945.0
0 days 00:03:21.355000,86.62797638095239,1976.0,14089.0,1946.0
0 days 00:03:21.368000,86.66666666666667,1986.3384841047628,14092.239576680653,1946.0808513612226
0 days 00:03:21.595000,86.66666666666667,2177.0,14144.0,1948.0
0 days 00:03:21.608000,86.66666666666667,2191.0114331090444,14147.292883157505,1948.1156438713144
0 days 00:03:21.835000,87.060764,2467.0,14207.0,1950.0
0 days 00:03:21.928000,87.22222222222221,2549.1368848711154,14223.411214174688,1950.611855550714
0 days 00:03:22.128000,87.22222222222221,2655.7354619674766,14241.227278797498,1951.7322284048241
0 days 00:03:22.256000,87.22222222222221,2743.0,14254.0,1953.0
0 days 00:03:22.336000,87.22222222222221,2812.0,14264.0,1954.0
0 days 00:03:22.408000,87.22222222222221,2874.8312488051665,14273.022276721604,1954.5283971521465
0 days 00:03:22.596000,87.22222222222221,3037.0,14295.0,1955.0
0 days 00:03:22.648000,87.22222222222221,3082.0248013301843,14300.381170965567,1955.385888094443
0 days 00:03:22.816000,87.22222222222221,3228.0,14316.0,1957.0
0 days 00:03:22.848000,87.22222222222221,3255.820415280208,14318.79390863543,1957.197036156132
0 days 00:03:23.116000,87.48809523809524,3489.0,14340.0,1958.0
0 days 00:03:23.128000,87.5,3499.4603109509576,14340.842565021569,1958.0741691503642
0 days 00:03:23.356000,87.5,3699.0,14356.0,1960.0
0 days 00:03:23.556000,87.5,3873.0,14371.0,1961.0
0 days 00:03:23.568000,87.5,3882.794765007458,14371.880650852456,1961.0972800249851
0 days 00:03:23.728000,87.5,4020.929302026483,14384.22890143256,1962.9025090361702
0 days 00:03:23.736000,87.5,4030.0,14385.0,1963.0
0 days 00:03:23.916000,87.5,4276.0,14405.0,1965.0
0 days 00:03:23.928000,87.5,4290.476547401313,14406.131285885971,1965.09227949908
0 days 00:03:24.088000,87.22222222222221,4435.111878200797,14416.76706455876,1965.684018638584
0 days 00:03:24.316000,87.22222222222221,4583.0,14426.0,1966.0
0 days 00:03:24.448000,87.22222222222221,4697.881452201702,14433.37442877683,1966.8051043387595
0 days 00:03:24.496000,87.07936507936508,4740.0,14436.0,1967.0
0 days 00:03:24.656000,86.6031746031746,4879.0,14444.0,1967.0
0 days 00:03:24.728000,86.38888888888889,4954.467747177504,14447.881880626337,1966.9714245800633
0 days 00:03:24.888000,85.83333333333333,5140.346757955396,14456.796946188313,1966.9932933525722
0 days 00:03:24.936000,85.36666666666666,5187.0,14459.0,1967.0
0 days 00:03:25.088000,83.88888888888889,5297.639972538718,14464.173815559703,1967.0064347020589
0 days 00:03:25.296000,81.3611111111111,5417.0,14469.0,1967.0
0 days 00:03:25.408000,80.0,5502.389675045253,14471.863440776422,1967.002279158422
0 days 00:03:25.516000,77.25,5589.0,14475.0,1967.0
0 days 00:03:25.648000,73.88888888888889,5687.566192766978,14479.473846073523,1966.987185859386
0 days 00:03:25.696000,72.65863178882911,5722.0,14481.0,1967.0
0 days 00:03:25.936000,66.50734628853023,5886.0,14487.0,1967.0
0 days 00:03:26.049000,63.61111111111111,5959.323228580901,14489.605772954921,1966.4551125721991
0 days 00:03:26.155000,61.02664733334956,6025.0,14492.0,1966.0
0 days 00:03:26.295000,57.61320048610604,6106.0,14495.0,1966.0
0 days 00:03:26.368000,55.83333333333333,6146.1140540277465,14496.412609716443,1966.0172645820799
0 days 00:03:26.568000,51.11111111111111,6249.643385651238,14500.020698121016,1965.9848924510243
0 days 00:03:26.615000,50.03868901587302,6273.0,14501.0,1966.0
0 days 00:03:26.775000,46.387895365079366,6350.0,14505.0,1966.0
0 days 00:03:26.848000,44.72222222222222,6383.826324608721,14507.433609817912,1965.7296664104583
0 days 00:03:26.995000,42.680554666666666,6443.0,14513.0,1965.0
0 days 00:03:27.195000,39.90277688888889,6494.0,14521.0,1965.0
0 days 00:03:27.208000,39.72222222222222,6498.136921028505,14521.732083410585,1965.0132192377437
0 days 00:03:27.355000,37.17013777777778,6553.0,14532.0,1965.0
0 days 00:03:27.368000,36.94444444444444,6557.616764345583,14533.005406895885,1964.9527958254416
0 days 00:03:27.515000,35.19444368253968,6607.0,14546.0,1964.0
0 days 00:03:27.648000,33.61111111111111,6660.367045754462,14563.357766570363,1963.298041573318
0 days 00:03:27.855000,31.934027259259256,6740.0,14593.0,1963.0
0 days 00:03:27.888000,31.666666666666664,6748.57942556105,14596.640665288365,1963.0753953374474
0 days 00:03:28.048000,30.555555555555554,6774.770740759271,14610.33748599114,1963.8489129200625
0 days 00:03:28.155000,30.184027555555556,6791.0,14621.0,1964.0
0 days 00:03:28.288000,29.72222222222222,6817.227237854745,14638.91455219771,1963.3490132715174
0 days 00:03:28.448000,28.61111111111111,6853.072638525516,14670.003786166277,1962.1224863119883
0 days 00:03:28.476000,28.572222222222223,6859.0,14677.0,1962.0
0 days 00:03:28.648000,28.333333333333332,6892.819253306247,14729.711928666891,1961.8686894012237
0 days 00:03:28.756000,27.770833333333332,6910.0,14762.0,1962.0
0 days 00:03:28.808000,27.5,6916.803535053947,14775.46090282311,1962.055989941949
0 days 00:03:29.048000,28.333333333333332,6938.82107178947,14823.901182315294,1962.108779354929
0 days 00:03:29.096000,28.499999999999996,6943.0,14833.0,1962.0
0 days 00:03:29.288000,29.166666666666664,6964.566704212345,14872.789147624911,1961.1763269908731
0 days 00:03:29.356000,29.92222222222222,6984.0,14896.0,1961.0
0 days 00:03:29.488000,31.38888888888889,7040.947828067501,14954.960888677497,1960.996866057975
0 days 00:03:29.496000,31.430555555555557,7044.0,14958.0,1961.0
0 days 00:03:29.648000,32.22222222222222,7081.452717227077,14993.157265575075,1961.0236099890376
0 days 00:03:29.848000,32.22222222222222,7102.0164048363085,15002.112352603985,1960.99942912112
0 days 00:03:29.896000,32.22222222222222,7112.0,15007.0,1961.0
0 days 00:03:30.128000,32.22222222222222,7187.8126417422945,15046.73893295154,1961.0280356558558
0 days 00:03:30.216000,32.32407407407407,7216.0,15061.0,1961.0
0 days 00:03:30.368000,32.5,7254.232890432162,15078.525966857487,1960.8629499359854
0 days 00:03:30.568000,34.166666666666664,7306.592039556522,15094.95924688194,1960.3525397349085
0 days 00:03:30.636000,34.84126984126984,7338.0,15103.0,1960.0
0 days 00:03:30.796000,36.42857142857142,7430.0,15125.0,1959.0
0 days 00:03:30.848000,36.94444444444444,7452.597479886143,15130.194382769207,1958.8489791555237
0 days 00:03:31.136000,39.61111111111111,7523.0,15144.0,1959.0
0 days 00:03:31.208000,40.27777777777778,7548.507190737464,15148.6155902957,1958.7094989746834
0 days 00:03:31.356000,41.81944444444445,7612.0,15160.0,1958.0
0 days 00:03:31.596000,44.31944444444445,7716.0,15178.0,1958.0
0 days 00:03:31.608000,44.44444444444444,7720.54980967086,15178.767567297118,1957.9472320421748
0 days 00:03:31.856000,47.45833333333333,7840.0,15204.0,1956.0
0 days 00:03:32.016000,49.40277777777777,8014.0,15251.0,1956.0
0 days 00:03:32.088000,50.27777777777778,8061.337986686073,15264.309909891806,1955.88520729129
0 days 00:03:32.248000,52.22222222222222,8084.718442025852,15272.4915111857,1955.2139421269026
0 days 00:03:32.336000,52.68055555555556,8104.0,15279.0,1955.0
0 days 00:03:32.408000,53.05555555555556,8131.6100736880735,15287.644643623984,1954.9688466213597
0 days 00:03:32.656000,55.50711576263502,8272.0,15330.0,1955.0
0 days 00:03:32.689000,55.83333333333333,8288.5398040614,15334.995452428619,1954.845393736736
0 days 00:03:32.815000,57.36458177777778,8359.0,15357.0,1954.0
0 days 00:03:32.849000,57.77777777777778,8387.493493856327,15366.322273538834,1953.783131222729
0 days 00:03:32.995000,58.79590880489559,8538.0,15417.0,1953.0
0 days 00:03:33.088000,59.44444444444444,8617.424388963953,15445.028703080849,1952.6619235892847
0 days 00:03:33.288000,60.83333333333333,8731.156577751113,15489.335057195452,1952.3413441402824
0 days 00:03:33.448000,62.5,8794.565914414885,15515.22172230842,1952.0652317222725
0 days 00:03:33.475000,62.64062533333333,8804.0,15519.0,1952.0
0 days 00:03:33.755000,64.09895866666666,8900.0,15556.0,1951.0
0 days 00:03:33.768000,64.16666666666667,8906.419112225383,15558.43590328933,1950.9385919266795
0 days 00:03:33.975000,65.06510444444444,9033.0,15606.0,1950.0
0 days 00:03:34.088000,65.55555555555556,9103.682998311493,15631.546637750318,1949.9112780649843
0 days 00:03:34.215000,65.996528,9182.0,15659.0,1950.0
0 days 00:03:34.248000,66.11111111111111,9202.373750857798,15666.028700764698,1950.0079393345925
0 days 00:03:34.435000,66.76041688888888,9320.0,15706.0,1950.0
0 days 00:03:34.568000,67.22222222222221,9410.139599570899,15736.613161032492,1950.0816282170836
0 days 00:03:34.728000,67.22222222222221,9519.519622019508,15773.375413165002,1950.0966380307264
0 days 00:03:34.775000,66.37360995555555,9549.0,15783.0,1950.0
0 days 00:03:35.056000,61.3,9707.0,15831.0,1948.0
0 days 00:03:35.128000,60.0,9748.949669448311,15842.403082513778,1946.7830394723358
0 days 00:03:35.236000,58.3125,9810.0,15858.0,1945.0
0 days 00:03:35.448000,55.0,9906.939866519953,15877.107810300764,1944.4764605428534
0 days 00:03:35.536000,54.00694444444444,9963.0,15880.0,1944.0
0 days 00:03:35.756000,51.52430555555556,10146.0,15876.0,1941.0
0 days 00:03:35.768000,51.388888888888886,10152.892780593509,15875.657575464846,1940.90598083016
0 days 00:03:36.056000,49.38888888888889,10224.0,15863.0,1941.0
0 days 00:03:36.168000,48.61111111111111,10273.750783306492,15850.317434473613,1940.417309556016
0 days 00:03:36.236000,48.4537037037037,10307.0,15841.0,1940.0
0 days 00:03:36.496000,47.851851851851855,10422.0,15794.0,1939.0
0 days 00:03:36.528000,47.77777777777778,10437.311960914909,15785.50481255641,1938.8907735003397
0 days 00:03:36.768000,47.22222222222222,10553.86169529997,15709.286759124425,1938.0299778657293
0 days 00:03:36.776000,47.211111111111116,10557.0,15707.0,1938.0
0 days 00:03:36.968000,46.94444444444444,10613.37682888018,15660.578790538093,1937.2699749924757
0 days 00:03:37.076000,46.94444444444444,10641.0,15632.0,1937.0
0 days 00:03:37.208000,46.94444444444444,10678.826385855613,15588.146712402624,1936.9089600253737
0 days 00:03:37.368000,47.22222222222222,10726.301926058093,15525.409073282482,1936.9923687899532
0 days 00:03:37.396000,47.416666666666664,10734.0,15514.0,1937.0
0 days 00:03:38.016000,51.722222222222214,10859.0,15232.0,1937.0
0 days 00:03:38.048000,51.94444444444444,10863.515215959214,15216.067162474803,1937.0432305522006
0 days 00:03:38.296000,53.91269841269841,10893.0,15088.0,1937.0
0 days 00:03:38.328000,54.166666666666664,10896.167862741624,15070.826917438535,1936.7946146500628
0 days 00:03:38.436000,54.488095238095234,10906.0,15012.0,1936.0
0 days 00:03:38.608000,55.0,10919.954417881907,14916.836639509742,1936.0319297385272
0 days 00:03:38.636000,55.29166666666667,10922.0,14901.0,1936.0
0 days 00:03:38.836000,57.375,10935.0,14785.0,1935.0
0 days 00:03:38.848000,57.5,10935.74239979306,14777.971323369666,1934.9436925784357
0 days 00:03:39.009000,59.166666666666664,10945.46185872629,14683.246820717945,1934.4079634729717
0 days 00:03:39.096000,59.90509096296296,10950.0,14631.0,1934.0
0 days 00:03:39.256000,61.263115654320984,10957.0,14533.0,1933.0
0 days 00:03:39.369000,62.22222222222222,10962.636156266939,14463.630418002462,1932.977616512172
0 days 00:03:39.395000,62.40277688888889,10964.0,14446.0,1933.0
0 days 00:03:39.529000,63.33333333333333,10971.257540882805,14340.260697033851,1933.0591366110689
0 days 00:03:39.808000,64.44444444444444,10984.767201136417,14117.493179556563,1933.001242858636
0 days 00:03:39.815000,64.48090311111112,10985.0,14114.0,1933.0
0 days 00:03:39.968000,65.27777777777777,10988.909977910887,14062.282471559756,1932.9841541432893
0 days 00:03:40.035000,65.43287051851851,10991.0,14035.0,1933.0
0 days 00:03:40.208000,65.83333333333333,10999.263686784945,13921.692231352203,1933.0703587359023
0 days 00:03:40.255000,66.02916693333333,11002.0,13888.0,1933.0
0 days 00:03:40.408000,66.66666666666667,11011.97284128555,13782.116992008918,1932.3660592182166
0 days 00:03:40.515000,66.96388906666667,11019.0,13710.0,1932.0
0 days 00:03:40.608000,67.22222222222221,11024.67706194648,13647.8371541315,1931.9601073858448
0 days 00:03:40.695000,67.22222222222221,11030.0,13590.0,1932.0
0 days 00:03:40.768000,67.22222222222221,11034.737666943878,13541.620493745151,1931.9811268285066
0 days 00:03:40.928000,64.16666666666667,11045.357756012441,13437.120737532203,1931.9516673206722
0 days 00:03:40.955000,63.62760288888889,11047.0,13420.0,1932.0
0 days 00:03:41.215000,58.436630666666666,11060.0,13263.0,1933.0
0 days 00:03:41.248000,57.77777777777778,11061.24818318644,13243.924187944389,1933.0731217899443
0 days 00:03:41.408000,55.55555555555556,11065.900812588614,13154.527362217568,1933.1105431151564
0 days 00:03:41.475000,54.159720888888884,11067.0,13120.0,1933.0
0 days 00:03:41.608000,51.388888888888886,11067.468703954326,13056.651079095109,1932.554151290185
0 days 00:03:41.676000,50.65909090909091,11066.0,13020.0,1932.0
0 days 00:03:41.896000,48.2979797979798,11053.0,12880.0,1929.0
0 days 00:03:42.048000,46.666666666666664,11043.333189835543,12823.384699606573,1928.7420022158371
0 days 00:03:42.216000,46.199999999999996,11027.0,12775.0,1929.0
0 days 00:03:42.248000,46.11111111111111,11022.379183532048,12762.705614277007,1928.879326417241
0 days 00:03:42.376000,45.22222222222222,11001.0,12709.0,1928.0
0 days 00:03:42.408000,45.0,10995.825927046219,12696.915465910999,1927.7497884654283
0 days 00:03:42.636000,44.208333333333336,10945.0,12611.0,1927.0
0 days 00:03:42.816000,43.583333333333336,10855.0,12504.0,1930.0
0 days 00:03:42.888000,43.333333333333336,10828.852800335075,12475.152232145134,1930.7035223700934
0 days 00:03:43.216000,44.57575757575757,10768.0,12430.0,1930.0
0 days 00:03:43.328000,45.0,10728.329759665834,12402.921871788027,1930.0163280015036
0 days 00:03:43.376000,45.166666666666664,10707.0,12389.0,1930.0
0 days 00:03:43.568000,45.833333333333336,10597.430096607408,12323.493916833513,1929.419082687603
0 days 00:03:43.676000,47.416666666666664,10542.0,12292.0,1929.0
0 days 00:03:43.928000,51.11111111111111,10464.906833781642,12251.438663379602,1928.2317977217715
0 days 00:03:43.996000,51.58333333333333,10442.0,12240.0,1928.0
0 days 00:03:44.088000,52.22222222222222,10404.25133830668,12221.13223082724,1927.6425555482074
0 days 00:03:44.216000,53.492063492063494,10338.0,12188.0,1927.0
0 days 00:03:44.368000,55.0,10237.101204796912,12137.535233488003,1925.8986361612606
0 days 00:03:44.496000,55.666666666666664,10149.0,12093.0,1925.0
0 days 00:03:44.528000,55.83333333333333,10128.441928501965,12082.47528663697,1924.8181630411582
0 days 00:03:44.968000,58.61111111111111,9900.374710649925,11961.80223327197,1923.9885551746095
0 days 00:03:44.976000,58.61111111111111,9897.0,11960.0,1924.0
0 days 00:03:45.208000,58.61111111111111,9808.912195516388,11913.030790799818,1924.699903535068
0 days 00:03:45.356000,62.03703703703704,9743.0,11877.0,1925.0
0 days 00:03:45.448000,64.16666666666667,9691.97683984227,11848.73114086219,1925.000625197544
0 days 00:03:45.456000,64.21591256229704,9687.0,11846.0,1925.0
0 days 00:03:45.776000,66.18574838751209,9444.0,11716.0,1925.0
0 days 00:03:45.809000,66.38888888888889,9422.883034185461,11704.716955256055,1924.9500419818469
0 days 00:03:46.009000,67.5,9324.857879511215,11651.902657399387,1924.3715991678214
0 days 00:03:46.175000,67.82936482539682,9253.0,11612.0,1924.0
0 days 00:03:46.289000,68.05555555555556,9198.79821267469,11581.211525973446,1923.957711592846
0 days 00:03:46.435000,69.88972657143916,9096.0,11522.0,1924.0
0 days 00:03:46.488000,70.55555555555556,9039.99998217307,11489.64116743537,1923.9887391460813
0 days 00:03:46.595000,71.20572955555556,8923.0,11422.0,1924.0
0 days 00:03:46.808000,72.5,8838.356503120409,11373.410487943474,1924.6334768111465
0 days 00:03:46.935000,73.11736142222222,8784.0,11343.0,1925.0
0 days 00:03:47.208000,74.44444444444444,8520.67781402939,11195.292962626436,1925.0475822741873
0 days 00:03:47.235000,74.5944448,8497.0,11182.0,1925.0
0 days 00:03:47.408000,75.55555555555556,8381.851343178792,11117.292292330132,1924.47701623497
0 days 00:03:47.595000,76.5944448,8296.0,11069.0,1924.0
0 days 00:03:47.608000,76.66666666666667,8290.172658873218,11065.724726830482,1923.9915338120743
0 days 00:03:47.768000,77.5,8219.914855144292,11026.265354265437,1924.1508179128275
0 days 00:03:47.968000,78.61111111111111,8104.709805279968,10960.2130125603,1924.8222269645312
0 days 00:03:48.015000,78.84424634920634,8065.0,10937.0,1925.0
0 days 00:03:48.236000,79.94047619047619,7845.0,10807.0,1926.0
0 days 00:03:48.248000,80.0,7835.705149446538,10801.450184382122,1926.07163878117
0 days 00:03:48.488000,80.83333333333333,7727.874956821107,10734.596021338419,1927.7621261363367
0 days 00:03:48.576000,81.0625,7681.0,10703.0,1928.0
0 days 00:03:48.808000,81.66666666666667,7488.714800103667,10570.360864649556,1927.1809349936834
0 days 00:03:48.876000,82.13888888888889,7438.0,10534.0,1927.0
0 days 00:03:48.968000,82.77777777777777,7383.21839942795,10493.018301349242,1926.9795548379116
0 days 00:03:49.156000,83.43055555555556,7293.0,10420.0,1927.0
0 days 00:03:49.208000,83.61111111111111,7263.012630741446,10395.502633426535,1926.7486998733975
0 days 00:03:49.448000,84.72222222222221,7102.381868101259,10264.36854422035,1924.122948061924
0 days 00:03:49.456000,84.73456790123456,7097.0,10260.0,1924.0
0 days 00:03:49.576000,84.91975308641975,7018.0,10196.0,1922.0
0 days 00:03:49.808000,85.27777777777777,6866.661148678997,10070.690502629346,1918.1909039125846
0 days 00:03:49.816000,85.32407407407408,6860.0,10065.0,1918.0
0 days 00:03:50.048000,86.66666666666667,6624.663209488202,9860.04756841707,1910.6206191755796
0 days 00:03:50.116000,86.82407407407408,6572.0,9814.0,1909.0
0 days 00:03:50.408000,87.5,6469.619832357166,9725.176375492669,1906.1387092818109
0 days 00:03:50.416000,87.52777777777779,6466.0,9722.0,1906.0
0 days 00:03:50.696000,88.5,6280.0,9559.0,1899.0
0 days 00:03:50.728000,88.61111111111111,6258.198971157515,9540.379897021598,1898.5557106072893
0 days 00:03:50.776000,88.75396825396825,6226.0,9513.0,1898.0
0 days 00:03:51.456000,90.77777777777779,5764.0,9111.0,1884.0
0 days 00:03:51.568000,91.11111111111111,5686.6043902079255,9043.829408490861,1881.6011558475846
0 days 00:03:51.696000,91.25925925925927,5598.0,8967.0,1879.0
0 days 00:03:51.808000,91.38888888888889,5520.660936466423,8899.770015300215,1876.8916273226946
0 days 00:03:51.896000,91.54166666666667,5460.0,8847.0,1876.0
0 days 00:03:51.968000,91.66666666666667,5410.426901058267,8803.889535203352,1876.1203604775233
0 days 00:03:52.096000,91.88888888888889,5322.0,8727.0,1877.0
0 days 00:03:52.128000,91.94444444444444,5299.708996233648,8707.612914908981,1876.9954544229674
0 days 00:03:52.296000,91.94444444444444,5183.0,8606.0,1876.0
0 days 00:03:52.449000,91.94444444444444,5081.133367561352,8516.941644849343,1875.6808386006805
0 days 00:03:52.535000,92.01080237037037,5017.0,8461.0,1876.0
0 days 00:03:52.809000,92.22222222222221,4771.711089028609,8248.217427011832,1879.3820723646934
0 days 00:03:52.855000,92.22222222222221,4738.0,8219.0,1880.0
0 days 00:03:53.128000,92.22222222222221,4599.552871043386,8098.831899098788,1883.317152418973
0 days 00:03:53.175000,92.22222222222221,4571.0,8074.0,1884.0
0 days 00:03:53.415000,92.22222222222221,4387.0,7914.0,1888.0
0 days 00:03:53.488000,92.22222222222221,4337.564862495813,7871.170034914972,1888.9958670441508
0 days 00:03:53.615000,92.22222222222221,4245.0,7791.0,1891.0
0 days 00:03:53.808000,92.22222222222221,4033.2894078826243,7606.891402170331,1896.3830391853853
0 days 00:03:53.835000,92.17534711111111,4007.0,7584.0,1897.0
0 days 00:03:53.968000,91.94444444444444,3906.985430666457,7496.807981927983,1898.929096175287
0 days 00:03:54.288000,91.94444444444444,3762.3825403794403,7370.793422387696,1899.933061837567
0 days 00:03:54.295000,91.91743802469135,3758.0,7367.0,1900.0
0 days 00:03:54.455000,91.30015407407409,3647.0,7271.0,1902.0
0 days 00:03:54.635000,90.60570962962963,3524.0,7164.0,1904.0
0 days 00:03:54.648000,90.55555555555556,3510.595745992415,7152.353934852484,1904.157707399686
0 days 00:03:54.796000,87.64351851851852,3327.0,6993.0,1906.0
0 days 00:03:54.888000,85.83333333333333,3244.1381956006603,6921.082950318374,1906.7787799438283
0 days 00:03:55.048000,81.66666666666667,3180.539618357804,6865.848546223844,1907.3041132563142
0 days 00:03:55.296000,75.4236111111111,3113.0,6807.0,1908.0
0 days 00:03:55.368000,73.61111111111111,3076.3449619077933,6775.068541873153,1908.4517800354186
0 days 00:03:55.476000,70.98611111111111,3016.0,6722.0,1909.0
0 days 00:03:55.556000,69.04166666666667,2975.0,6685.0,1909.0
0 days 00:03:55.688000,65.83333333333333,2891.5989461195873,6608.552630375303,1908.958703084597
0 days 00:03:55.876000,60.98412698412698,2769.0,6493.0,1909.0
0 days 00:03:55.968000,58.61111111111111,2727.5940996745785,6451.3485591108,1909.0647039051837
0 days 00:03:56.168000,54.72222222222222,2677.3389580269877,6392.627926249454,1909.244835730946
0 days 00:03:56.316000,51.932539682539684,2651.0,6357.0,1909.0
0 days 00:03:56.448000,49.44444444444444,2629.242270920869,6325.77956633724,1908.4070613946008
0 days 00:03:56.676000,46.95634920634921,2594.0,6253.0,1907.0
0 days 00:03:56.728000,46.388888888888886,2585.990750036008,6227.918824753833,1906.7260002234664
0 days 00:03:56.976000,45.3125,2553.0,6089.0,1906.0
0 days 00:03:57.048000,45.0,2548.0970113342587,6057.869465743726,1906.148477190522
0 days 00:03:57.248000,43.333333333333336,2545.096373671808,5993.565714498276,1907.0987668535176
0 days 00:03:57.336000,43.15873015873016,2545.0,5962.0,1907.0
0 days 00:03:57.496000,42.84126984126984,2545.0,5891.0,1906.0
0 days 00:03:57.528000,42.77777777777778,2545.0863904520297,5873.623431584957,1905.8956145473185
0 days 00:03:57.736000,43.19047619047619,2546.0,5751.0,1906.0
0 days 00:03:57.808000,43.333333333333336,2546.0461626738334,5720.040688349184,1905.8729111485154
0 days 00:03:58.008000,44.72222222222222,2544.813111526117,5660.107412159869,1905.0962735515031
0 days 00:03:58.056000,45.27777777777778,2544.0,5643.0,1905.0
0 days 00:03:58.368000,48.888888888888886,2531.9892104561554,5495.723552613175,1905.082808738852
0 days 00:03:58.396000,49.044444444444444,2530.0,5482.0,1905.0
0 days 00:03:58.556000,49.93333333333333,2515.0,5405.0,1904.0
0 days 00:03:58.568000,50.0,2513.5867870239113,5399.145874625668,1903.8878494969465
0 days 00:03:58.729000,50.83333333333333,2491.6363390532083,5320.326037675745,1902.1711721901513
0 days 00:03:58.756000,50.927082666666664,2488.0,5308.0,1902.0
0 days 00:03:58.969000,51.666666666666664,2454.291439355973,5210.20132819622,1902.032880013831
0 days 00:03:58.996000,51.79166577777778,2446.0,5192.0,1902.0
0 days 00:03:59.195000,52.71296237037037,2365.0,5033.0,1901.0
0 days 00:03:59.209000,52.77777777777778,2361.28085051039,5026.065533685183,1900.9214770166184
0 days 00:03:59.435000,54.151040888888886,2335.0,4988.0,1900.0
0 days 00:03:59.529000,54.72222222222222,2309.042603981391,4953.456771149409,1900.011394843536
0 days 00:03:59.655000,55.59722133333333,2262.0,4892.0,1900.0
0 days 00:03:59.729000,56.11111111111111,2234.5604319428307,4859.214145099693,1899.6809444773946
0 days 00:03:59.855000,56.40399807815373,2187.0,4807.0,1899.0
0 days 00:03:59.968000,56.666666666666664,2141.297403239624,4760.311907252533,1898.8745695899033
0 days 00:04:00.095000,58.0296724040404,2088.0,4707.0,1899.0
0 days 00:04:00.255000,59.74684412121212,2022.0,4638.0,1899.0
0 days 00:04:00.408000,61.388888888888886,1967.5942128194363,4574.639551580179,1898.6085633861949
0 days 00:04:00.615000,62.69570747474747,1898.0,4460.0,1898.0
0 days 00:04:00.795000,63.83207111111111,1833.0,4308.0,1898.0
0 days 00:04:00.848000,64.16666666666667,1818.921989194706,4270.318471680483,1897.986424326653
0 days 00:04:01.008000,64.16666666666667,1794.9333558170556,4188.780776907189,1897.823441558846
0 days 00:04:01.215000,65.42447955555555,1776.0,4090.0,1897.0
0 days 00:04:01.328000,66.11111111111111,1761.6632361022723,4017.384543784499,1896.1921667949584
0 days 00:04:01.376000,66.44444444444444,1756.0,3985.0,1896.0
0 days 00:04:01.568000,67.77777777777777,1739.9260459597365,3854.8108327812247,1896.608892228083
